Baseline,SDG Push,JET SDG,Year,indicator,Country/Region
0.01,0.005,0.005,2052,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.005,0.005,2053,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.005,0.005,2054,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.006,0.005,2055,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.006,0.006,2056,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.006,0.006,2057,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.006,0.006,2058,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.006,0.006,2059,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.006,0.006,2060,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.006,0.006,2061,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.003,0.003,2062,PovRateSexDif_25_34,UNSG Eastern Asia
0.011,0.002,0.002,2063,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.002,0.002,2064,PovRateSexDif_25_34,UNSG Eastern Asia
0.01,0.001,0.001,2065,PovRateSexDif_25_34,UNSG Eastern Asia
0.009,0.001,0.001,2066,PovRateSexDif_25_34,UNSG Eastern Asia
0.008,0.0,0.0,2067,PovRateSexDif_25_34,UNSG Eastern Asia
0.008,0.0,0.0,2068,PovRateSexDif_25_34,UNSG Eastern Asia
0.008,0.0,0.0,2069,PovRateSexDif_25_34,UNSG Eastern Asia
0.007,0.0,0.0,2070,PovRateSexDif_25_34,UNSG Eastern Asia
0.007,0.0,0.0,2071,PovRateSexDif_25_34,UNSG Eastern Asia
0.007,0.0,0.0,2072,PovRateSexDif_25_34,UNSG Eastern Asia
0.006,0.0,0.0,2073,PovRateSexDif_25_34,UNSG Eastern Asia
0.006,0.0,0.0,2074,PovRateSexDif_25_34,UNSG Eastern Asia
0.005,0.0,0.0,2075,PovRateSexDif_25_34,UNSG Eastern Asia
0.004,0.0,0.0,2076,PovRateSexDif_25_34,UNSG Eastern Asia
0.003,0.0,0.0,2077,PovRateSexDif_25_34,UNSG Eastern Asia
0.002,0.0,0.0,2078,PovRateSexDif_25_34,UNSG Eastern Asia
0.002,0.0,0.0,2079,PovRateSexDif_25_34,UNSG Eastern Asia
0.001,0.0,0.0,2080,PovRateSexDif_25_34,UNSG Eastern Asia
0.001,0.0,0.0,2081,PovRateSexDif_25_34,UNSG Eastern Asia
0.001,0.0,0.0,2082,PovRateSexDif_25_34,UNSG Eastern Asia
0.001,0.0,0.0,2083,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2084,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2085,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2086,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2087,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2088,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2089,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2090,PovRateSexDif_25_34,UNSG Eastern Asia
0.0,0.0,0.0,2091,PovRateSexDif_25_34,UNSG Eastern Asia
